Step,AgentID,Color,Transporting,Position
7,1126,yellow,[],"(10, 27)"
7,1127,yellow,[],"(11, 23)"
7,1128,yellow,[1109],"(14, 16)"
7,1129,yellow,[],"(10, 26)"
7,1130,red,[1111],"(30, 4)"
7,1131,red,[],"(21, 25)"
7,1132,red,[],"(21, 3)"
7,1133,red,[],"(21, 30)"
7,1134,red,[1118],"(30, 16)"
8,1120,green,[],"(8, 4)"
8,1121,green,[],"(9, 24)"
8,1122,green,[1098],"(6, 29)"
8,1123,green,[],"(9, 16)"
8,1124,green,[],"(8, 23)"
8,1125,yellow,[],"(10, 0)"
8,1126,yellow,[],"(10, 26)"
8,1127,yellow,[],"(10, 23)"
8,1128,yellow,[1109],"(13, 16)"
8,1129,yellow,[],"(10, 27)"
8,1130,red,[1111],"(31, 4)"
8,1131,red,[],"(21, 26)"
8,1132,red,[],"(21, 4)"
8,1133,red,[],"(21, 29)"
8,1134,red,[1118],"(31, 16)"
9,1120,green,[],"(9, 3)"
9,1121,green,[],"(8, 24)"
9,1122,green,[1098],"(7, 30)"
9,1123,green,[],"(8, 17)"
9,1124,green,[],"(9, 22)"
9,1125,yellow,[],"(10, 1)"
9,1126,yellow,[],"(10, 25)"
9,1127,yellow,[],"(10, 24)"
9,1128,yellow,[1109],"(12, 16)"
9,1129,yellow,[],"(10, 26)"
9,1130,red,[1111],"(32, 4)"
9,1131,red,[],"(21, 27)"
9,1132,red,[],"(21, 3)"
9,1133,red,[],"(21, 28)"
9,1134,red,[1118],"(32, 16)"
10,1120,green,[],"(8, 2)"
10,1121,green,[],"(7, 25)"
10,1122,green,[1098],"(8, 30)"
10,1123,green,[1095],"(9, 18)"
10,1124,green,[],"(10, 23)"
10,1125,yellow,[],"(10, 0)"
10,1126,yellow,[],"(10, 26)"
10,1127,yellow,[],"(10, 23)"
10,1128,yellow,[1109],"(11, 16)"
10,1129,yellow,[],"(10, 25)"
10,1130,red,[1111],"(32, 5)"
10,1131,red,[],"(21, 26)"
10,1132,red,[],"(21, 4)"
10,1133,red,[],"(21, 27)"
10,1134,red,[1118],"(32, 17)"
11,1120,green,[],"(9, 1)"
11,1121,green,[],"(6, 26)"
11,1122,green,[1098],"(9, 30)"
11,1123,green,[1095],"(8, 19)"
11,1124,green,[],"(10, 24)"
11,1125,yellow,[],"(10, 1)"
11,1126,yellow,[],"(10, 27)"
11,1127,yellow,[],"(10, 24)"
11,1128,yellow,[1109],"(10, 16)"
11,1129,yellow,[],"(10, 26)"
11,1130,red,[1111],"(32, 6)"
11,1131,red,[],"(21, 25)"
11,1132,red,[],"(21, 5)"
11,1133,red,[],"(21, 28)"
11,1134,red,[1118],"(32, 18)"
12,1120,green,[],"(8, 0)"
12,1121,green,[],"(5, 25)"
12,1122,green,[1098],"(10, 30)"
12,1123,green,[1095],"(7, 20)"
12,1124,green,[],"(9, 25)"
12,1125,yellow,[],"(10, 2)"
12,1126,yellow,[],"(10, 26)"
12,1127,yellow,[],"(10, 25)"
12,1128,yellow,[1109],"(10, 15)"
12,1129,yellow,[],"(10, 25)"
12,1130,red,[1111],"(32, 7)"
12,1131,red,[],"(21, 24)"
12,1132,red,[],"(21, 6)"
12,1133,red,[],"(21, 27)"
12,1134,red,[1118],"(32, 19)"
13,1120,green,[],"(7, 0)"
13,1121,green,[],"(4, 26)"
13,1122,green,[],"(10, 30)"
13,1123,green,[1095],"(6, 19)"
13,1124,green,[],"(10, 26)"
13,1125,yellow,[],"(10, 1)"
13,1126,yellow,[],"(10, 25)"
13,1127,yellow,[],"(10, 26)"
13,1128,yellow,[1109],"(10, 16)"
13,1129,yellow,[],"(10, 24)"
13,1130,red,[1111],"(32, 8)"
13,1131,red,[],"(21, 25)"
13,1132,red,[],"(21, 5)"
13,1133,red,[],"(21, 28)"
13,1134,red,[1118],"(32, 20)"
14,1120,green,[],"(6, 1)"
14,1121,green,[],"(3, 25)"
14,1122,green,[],"(9, 31)"
