Step,AgentID,Color,Picked Up,Arrived
181,1100,yellow,False,False
181,1101,yellow,False,False
181,1102,yellow,False,False
181,1103,yellow,False,False
181,1104,yellow,False,False
181,1105,yellow,False,False
181,1106,yellow,False,False
181,1107,yellow,False,False
181,1108,yellow,False,False
181,1109,yellow,False,False
181,1110,red,False,False
181,1111,red,False,False
181,1112,red,False,False
181,1113,red,False,False
181,1114,red,False,True
181,1115,red,False,True
181,1116,red,False,False
181,1117,red,False,False
181,1118,red,False,False
181,1119,red,False,False
182,1090,yellow,True,False
182,1091,green,True,False
182,1092,green,True,False
182,1093,yellow,True,False
182,1094,red,False,True
182,1095,green,True,False
182,1096,red,False,False
182,1097,green,True,False
182,1098,green,True,False
182,1099,green,True,False
182,1100,yellow,False,False
182,1101,yellow,False,False
182,1102,yellow,False,False
182,1103,yellow,False,False
182,1104,yellow,False,False
182,1105,yellow,False,False
182,1106,yellow,False,False
182,1107,yellow,False,False
182,1108,yellow,False,False
182,1109,yellow,False,False
182,1110,red,False,False
182,1111,red,False,False
182,1112,red,False,False
182,1113,red,False,False
182,1114,red,False,True
182,1115,red,False,True
182,1116,red,False,False
182,1117,red,False,False
182,1118,red,False,False
182,1119,red,False,False
183,1090,yellow,True,False
183,1091,green,True,False
183,1092,green,True,False
183,1093,yellow,True,False
183,1094,red,False,True
183,1095,green,True,False
183,1096,red,False,False
183,1097,green,True,False
183,1098,green,True,False
183,1099,green,True,False
183,1100,yellow,False,False
183,1101,yellow,False,False
183,1102,yellow,False,False
183,1103,yellow,False,False
183,1104,yellow,False,False
183,1105,yellow,False,False
183,1106,yellow,False,False
183,1107,yellow,False,False
183,1108,yellow,False,False
183,1109,yellow,False,False
183,1110,red,False,False
183,1111,red,False,False
183,1112,red,False,False
183,1113,red,False,False
183,1114,red,False,True
183,1115,red,False,True
183,1116,red,False,False
183,1117,red,False,False
183,1118,red,False,False
183,1119,red,False,False
184,1090,yellow,True,False
184,1091,green,True,False
184,1092,green,True,False
184,1093,yellow,True,False
184,1094,red,False,True
184,1095,green,True,False
184,1096,red,False,False
184,1097,green,True,False
184,1098,green,True,False
184,1099,green,True,False
184,1100,yellow,False,False
184,1101,yellow,False,False
184,1102,yellow,False,False
184,1103,yellow,False,False
184,1104,yellow,False,False
184,1105,yellow,False,False
184,1106,yellow,False,False
184,1107,yellow,False,False
184,1108,yellow,False,False
184,1109,yellow,False,False
184,1110,red,False,False
184,1111,red,False,False
184,1112,red,False,False
184,1113,red,False,False
184,1114,red,False,True
184,1115,red,False,True
184,1116,red,False,False
184,1117,red,False,False
184,1118,red,False,False
184,1119,red,False,False
185,1090,yellow,True,False
185,1091,green,True,False
185,1092,green,True,False
185,1093,yellow,True,False
185,1094,red,False,True
185,1095,green,True,False
185,1096,red,False,False
185,1097,green,True,False
185,1098,green,True,False
185,1099,green,True,False
185,1100,yellow,False,False
185,1101,yellow,False,False
185,1102,yellow,False,False
185,1103,yellow,False,False
185,1104,yellow,False,False
185,1105,yellow,False,False
185,1106,yellow,False,False
185,1107,yellow,False,False
185,1108,yellow,False,False
185,1109,yellow,False,False
185,1110,red,False,False
185,1111,red,False,False
185,1112,red,False,False
185,1113,red,False,False
185,1114,red,False,True
185,1115,red,False,True
185,1116,red,False,False
185,1117,red,False,False
185,1118,red,False,False
185,1119,red,False,False
186,1090,yellow,True,False
186,1091,green,True,False
186,1092,green,True,False
186,1093,yellow,True,False
186,1094,red,False,True
186,1095,green,True,False
186,1096,red,False,False
186,1097,green,True,False
186,1098,green,True,False
186,1099,green,True,False
186,1100,yellow,False,False
186,1101,yellow,False,False
186,1102,yellow,False,False
186,1103,yellow,False,False
186,1104,yellow,False,False
186,1105,yellow,False,False
186,1106,yellow,False,False
186,1107,yellow,False,False
186,1108,yellow,False,False
186,1109,yellow,False,False
186,1110,red,False,False
186,1111,red,False,False
186,1112,red,False,False
186,1113,red,False,False
186,1114,red,False,True
186,1115,red,False,True
186,1116,red,False,False
186,1117,red,False,False
186,1118,red,False,False
186,1119,red,False,False
187,1090,yellow,True,False
187,1091,green,True,False
187,1092,green,True,False
187,1093,yellow,True,False
187,1094,red,False,True
187,1095,green,True,False
187,1096,red,False,False
187,1097,green,True,False
187,1098,green,True,False
187,1099,green,True,False
187,1100,yellow,False,False
187,1101,yellow,False,False
187,1102,yellow,False,False
187,1103,yellow,False,False
187,1104,yellow,False,False
187,1105,yellow,False,False
187,1106,yellow,False,False
187,1107,yellow,False,False
187,1108,yellow,False,False
187,1109,yellow,False,False
187,1110,red,False,False
187,1111,red,False,False
187,1112,red,False,False
187,1113,red,False,False
187,1114,red,False,True
187,1115,red,False,True
187,1116,red,False,False
187,1117,red,False,False
187,1118,red,False,False
187,1119,red,False,False
188,1090,yellow,True,False
188,1091,green,True,False
188,1092,green,True,False
188,1093,yellow,True,False
188,1094,red,False,True
188,1095,green,True,False
188,1096,red,False,False
188,1097,green,True,False
188,1098,green,True,False
188,1099,green,True,False
188,1100,yellow,False,False
188,1101,yellow,False,False
188,1102,yellow,False,False
188,1103,yellow,False,False
188,1104,yellow,False,False
188,1105,yellow,False,False
188,1106,yellow,False,False
188,1107,yellow,False,False
188,1108,yellow,False,False
188,1109,yellow,False,False
188,1110,red,False,False
188,1111,red,False,False
188,1112,red,False,False
188,1113,red,False,False
188,1114,red,False,True
188,1115,red,False,True
188,1116,red,False,False
188,1117,red,False,False
188,1118,red,False,False
188,1119,red,False,False
189,1090,yellow,True,False
189,1091,green,True,False
189,1092,green,True,False
189,1093,yellow,True,False
189,1094,red,False,True
189,1095,green,True,False
189,1096,red,False,False
189,1097,green,True,False
189,1098,green,True,False
189,1099,green,True,False
189,1100,yellow,False,False
189,1101,yellow,False,False
189,1102,yellow,False,False
189,1103,yellow,False,False
189,1104,yellow,False,False
189,1105,yellow,False,False
189,1106,yellow,False,False
189,1107,yellow,False,False
189,1108,yellow,False,False
189,1109,yellow,False,False
189,1110,red,False,False
189,1111,red,False,False
189,1112,red,False,False
189,1113,red,False,False
189,1114,red,False,True
189,1115,red,False,True
189,1116,red,False,False
189,1117,red,False,False
189,1118,red,False,False
189,1119,red,False,False
190,1090,yellow,True,False
190,1091,green,True,False
190,1092,green,True,False
190,1093,yellow,True,False
190,1094,red,False,True
190,1095,green,True,False
190,1096,red,False,False
190,1097,green,True,False
190,1098,green,True,False
190,1099,green,True,False
190,1100,yellow,False,False
190,1101,yellow,False,False
190,1102,yellow,False,False
190,1103,yellow,False,False
190,1104,yellow,False,False
190,1105,yellow,False,False
190,1106,yellow,False,False
190,1107,yellow,False,False
190,1108,yellow,False,False
190,1109,yellow,False,False
190,1110,red,False,False
190,1111,red,False,False
190,1112,red,False,False
190,1113,red,False,False
190,1114,red,False,True
190,1115,red,False,True
190,1116,red,False,False
190,1117,red,False,False
190,1118,red,False,False
190,1119,red,False,False
191,1090,yellow,True,False
191,1091,green,True,False
191,1092,green,True,False
191,1093,yellow,True,False
191,1094,red,False,True
191,1095,green,True,False
191,1096,red,False,False
191,1097,green,True,False
191,1098,green,True,False
191,1099,green,True,False
191,1100,yellow,False,False
191,1101,yellow,False,False
191,1102,yellow,False,False
191,1103,yellow,False,False
191,1104,yellow,False,False
191,1105,yellow,False,False
191,1106,yellow,False,False
191,1107,yellow,False,False
191,1108,yellow,False,False
191,1109,yellow,False,False
191,1110,red,False,False
191,1111,red,False,False
191,1112,red,False,False
191,1113,red,False,False
191,1114,red,False,True
191,1115,red,False,True
191,1116,red,False,False
191,1117,red,False,False
191,1118,red,False,False
191,1119,red,False,False
192,1090,yellow,True,False
192,1091,green,True,False
192,1092,green,True,False
192,1093,yellow,True,False
192,1094,red,False,True
192,1095,green,True,False
192,1096,red,False,False
192,1097,green,True,False
192,1098,green,True,False
192,1099,green,True,False
192,1100,yellow,False,False
192,1101,yellow,False,False
192,1102,yellow,False,False
192,1103,yellow,False,False
192,1104,yellow,False,False
192,1105,yellow,False,False
192,1106,yellow,False,False
192,1107,yellow,False,False
192,1108,yellow,False,False
192,1109,yellow,False,False
192,1110,red,False,False
192,1111,red,False,False
192,1112,red,False,False
192,1113,red,False,False
192,1114,red,False,True
192,1115,red,False,True
192,1116,red,False,False
192,1117,red,False,False
192,1118,red,False,False
192,1119,red,False,False
193,1090,yellow,True,False
193,1091,green,True,False
193,1092,green,True,False
193,1093,yellow,True,False
193,1094,red,False,True
193,1095,green,True,False
193,1096,red,False,False
193,1097,green,True,False
193,1098,green,True,False
193,1099,green,True,False
193,1100,yellow,False,False
193,1101,yellow,False,False
193,1102,yellow,False,False
193,1103,yellow,False,False
193,1104,yellow,False,False
193,1105,yellow,False,False
193,1106,yellow,False,False
193,1107,yellow,False,False
193,1108,yellow,False,False
193,1109,yellow,False,False
193,1110,red,False,False
193,1111,red,False,False
193,1112,red,False,False
193,1113,red,False,False
193,1114,red,False,True
193,1115,red,False,True
193,1116,red,False,False
193,1117,red,False,False
193,1118,red,False,False
193,1119,red,False,False
194,1090,yellow,True,False
194,1091,green,True,False
194,1092,green,True,False
194,1093,yellow,True,False
194,1094,red,False,True
194,1095,green,True,False
194,1096,red,False,False
194,1097,green,True,False
194,1098,green,True,False
194,1099,green,True,False
194,1100,yellow,False,False
194,1101,yellow,False,False
194,1102,yellow,False,False
194,1103,yellow,False,False
194,1104,yellow,False,False
194,1105,yellow,False,False
194,1106,yellow,False,False
194,1107,yellow,False,False
194,1108,yellow,False,False
194,1109,yellow,False,False
194,1110,red,False,False
194,1111,red,False,False
194,1112,red,False,False
194,1113,red,False,False
194,1114,red,False,True
194,1115,red,False,True
194,1116,red,False,False
194,1117,red,False,False
194,1118,red,False,False
194,1119,red,False,False
195,1090,yellow,True,False
195,1091,green,True,False
195,1092,green,True,False
195,1093,yellow,True,False
195,1094,red,False,True
195,1095,green,True,False
195,1096,red,False,False
195,1097,green,True,False
195,1098,green,True,False
195,1099,green,True,False
195,1100,yellow,False,False
195,1101,yellow,False,False
195,1102,yellow,False,False
195,1103,yellow,False,False
195,1104,yellow,False,False
195,1105,yellow,False,False
195,1106,yellow,False,False
195,1107,yellow,False,False
195,1108,yellow,False,False
195,1109,yellow,False,False
195,1110,red,False,False
195,1111,red,False,False
195,1112,red,False,False
195,1113,red,False,False
195,1114,red,False,True
195,1115,red,False,True
195,1116,red,False,False
195,1117,red,False,False
195,1118,red,False,False
195,1119,red,False,False
196,1090,yellow,True,False
196,1091,green,True,False
196,1092,green,True,False
196,1093,yellow,True,False
196,1094,red,False,True
196,1095,green,True,False
196,1096,red,False,False
196,1097,green,True,False
196,1098,green,True,False
196,1099,green,True,False
196,1100,yellow,False,False
196,1101,yellow,False,False
196,1102,yellow,False,False
196,1103,yellow,False,False
196,1104,yellow,False,False
196,1105,yellow,False,False
196,1106,yellow,False,False
196,1107,yellow,False,False
196,1108,yellow,False,False
196,1109,yellow,False,False
196,1110,red,False,False
196,1111,red,False,False
196,1112,red,False,False
196,1113,red,False,False
196,1114,red,False,True
196,1115,red,False,True
196,1116,red,False,False
196,1117,red,False,False
196,1118,red,False,False
196,1119,red,False,False
197,1090,yellow,True,False
197,1091,green,True,False
197,1092,green,True,False
197,1093,yellow,True,False
197,1094,red,False,True
197,1095,green,True,False
197,1096,red,False,False
197,1097,green,True,False
197,1098,green,True,False
197,1099,green,True,False
197,1100,yellow,False,False
197,1101,yellow,False,False
197,1102,yellow,False,False
197,1103,yellow,False,False
197,1104,yellow,False,False
197,1105,yellow,False,False
197,1106,yellow,False,False
197,1107,yellow,False,False
197,1108,yellow,False,False
197,1109,yellow,False,False
197,1110,red,False,False
197,1111,red,False,False
197,1112,red,False,False
197,1113,red,False,False
197,1114,red,False,True
197,1115,red,False,True
197,1116,red,False,False
197,1117,red,False,False
197,1118,red,False,False
197,1119,red,False,False
198,1090,yellow,True,False
198,1091,green,True,False
198,1092,green,True,False
198,1093,yellow,True,False
198,1094,red,False,True
198,1095,green,True,False
198,1096,red,False,False
198,1097,green,True,False
198,1098,green,True,False
198,1099,green,True,False
198,1100,yellow,False,False
198,1101,yellow,False,False
198,1102,yellow,False,False
198,1103,yellow,False,False
198,1104,yellow,False,False
198,1105,yellow,False,False
198,1106,yellow,False,False
198,1107,yellow,False,False
198,1108,yellow,False,False
198,1109,yellow,False,False
198,1110,red,False,False
198,1111,red,False,False
198,1112,red,False,False
198,1113,red,False,False
198,1114,red,False,True
198,1115,red,False,True
198,1116,red,False,False
198,1117,red,False,False
198,1118,red,False,False
198,1119,red,False,False
199,1090,yellow,True,False
199,1091,green,True,False
199,1092,green,True,False
199,1093,yellow,True,False
199,1094,red,False,True
199,1095,green,True,False
199,1096,red,False,False
199,1097,green,True,False
199,1098,green,True,False
199,1099,green,True,False
199,1100,yellow,False,False
199,1101,yellow,False,False
199,1102,yellow,False,False
199,1103,yellow,False,False
199,1104,yellow,False,False
199,1105,yellow,False,False
199,1106,yellow,False,False
199,1107,yellow,False,False
199,1108,yellow,False,False
199,1109,yellow,False,False
199,1110,red,False,False
199,1111,red,False,False
199,1112,red,False,False
199,1113,red,False,False
199,1114,red,False,True
199,1115,red,False,True
199,1116,red,False,False
199,1117,red,False,False
199,1118,red,False,False
199,1119,red,False,False
200,1090,yellow,True,False
200,1091,green,True,False
200,1092,green,True,False
200,1093,yellow,True,False
200,1094,red,False,True
200,1095,green,True,False
200,1096,red,False,False
200,1097,green,True,False
200,1098,green,True,False
200,1099,green,True,False
200,1100,yellow,False,False
200,1101,yellow,False,False
200,1102,yellow,False,False
200,1103,yellow,False,False
200,1104,yellow,False,False
200,1105,yellow,False,False
200,1106,yellow,False,False
200,1107,yellow,False,False
200,1108,yellow,False,False
200,1109,yellow,False,False
200,1110,red,False,False
200,1111,red,False,False
200,1112,red,False,False
200,1113,red,False,False
200,1114,red,False,True
200,1115,red,False,True
200,1116,red,False,False
200,1117,red,False,False
200,1118,red,False,False
200,1119,red,False,False
