Step,AgentID,Color,Transporting,Position
13,1131,red,[],"(21, 11)"
13,1132,red,[],"(21, 20)"
13,1133,red,[],"(21, 20)"
13,1134,red,[],"(21, 21)"
14,1120,green,[1092],"(5, 17)"
14,1121,green,[],"(6, 31)"
14,1122,green,[],"(1, 21)"
14,1123,green,[1093],"(5, 0)"
14,1124,green,[1090],"(3, 32)"
14,1125,yellow,[],"(10, 9)"
14,1126,yellow,[],"(10, 11)"
14,1127,yellow,[],"(10, 27)"
14,1128,yellow,[],"(10, 4)"
14,1129,yellow,[],"(10, 12)"
14,1130,red,[],"(21, 24)"
14,1131,red,[],"(21, 10)"
14,1132,red,[],"(21, 19)"
14,1133,red,[],"(21, 19)"
14,1134,red,[],"(21, 20)"
15,1120,green,[1092],"(5, 18)"
15,1121,green,[],"(6, 30)"
15,1122,green,[],"(2, 20)"
15,1123,green,[1093],"(6, 0)"
15,1124,green,[1090],"(4, 32)"
15,1125,yellow,[],"(10, 8)"
15,1126,yellow,[],"(10, 12)"
15,1127,yellow,[],"(10, 26)"
15,1128,yellow,[],"(10, 5)"
15,1129,yellow,[],"(10, 11)"
15,1130,red,[],"(21, 25)"
15,1131,red,[],"(21, 9)"
15,1132,red,[],"(21, 20)"
15,1133,red,[],"(21, 18)"
15,1134,red,[],"(21, 19)"
16,1120,green,[1092],"(6, 18)"
16,1121,green,[],"(5, 29)"
16,1122,green,[],"(3, 19)"
16,1123,green,[1093],"(7, 1)"
16,1124,green,[1090],"(5, 32)"
16,1125,yellow,[],"(10, 9)"
16,1126,yellow,[],"(10, 11)"
16,1127,yellow,[],"(10, 25)"
16,1128,yellow,[],"(10, 6)"
16,1129,yellow,[],"(10, 12)"
16,1130,red,[],"(21, 26)"
16,1131,red,[],"(21, 10)"
16,1132,red,[],"(21, 19)"
16,1133,red,[],"(21, 17)"
16,1134,red,[],"(21, 18)"
17,1120,green,[1092],"(7, 19)"
17,1121,green,[],"(4, 30)"
17,1122,green,[],"(4, 19)"
17,1123,green,[1093],"(8, 2)"
17,1124,green,[1090],"(6, 32)"
17,1125,yellow,[],"(10, 8)"
17,1126,yellow,[],"(10, 10)"
17,1127,yellow,[],"(10, 24)"
17,1128,yellow,[],"(10, 5)"
17,1129,yellow,[],"(10, 11)"
17,1130,red,[],"(21, 25)"
17,1131,red,[],"(21, 11)"
17,1132,red,[],"(21, 20)"
17,1133,red,[],"(21, 18)"
17,1134,red,[],"(21, 17)"
18,1120,green,[1092],"(6, 20)"
18,1121,green,[],"(4, 31)"
18,1122,green,[],"(5, 18)"
18,1123,green,[1093],"(8, 3)"
18,1124,green,[1090],"(7, 32)"
18,1125,yellow,[],"(10, 7)"
18,1126,yellow,[],"(10, 11)"
18,1127,yellow,[],"(10, 25)"
18,1128,yellow,[],"(10, 6)"
18,1129,yellow,[],"(10, 10)"
18,1130,red,[],"(21, 24)"
18,1131,red,[],"(21, 12)"
18,1132,red,[],"(21, 21)"
18,1133,red,[],"(21, 17)"
18,1134,red,[],"(21, 18)"
19,1120,green,[1092],"(7, 21)"
19,1121,green,[],"(4, 32)"
19,1122,green,[],"(6, 19)"
19,1123,green,[1093],"(7, 4)"
19,1124,green,[1090],"(8, 32)"
19,1125,yellow,[],"(10, 6)"
19,1126,yellow,[],"(10, 10)"
19,1127,yellow,[],"(10, 24)"
19,1128,yellow,[],"(10, 5)"
19,1129,yellow,[],"(10, 11)"
19,1130,red,[],"(21, 23)"
19,1131,red,[],"(21, 13)"
19,1132,red,[],"(21, 20)"
19,1133,red,[],"(21, 16)"
19,1134,red,[],"(21, 17)"
20,1120,green,[1092],"(6, 22)"
20,1121,green,[],"(3, 31)"
20,1122,green,[],"(7, 18)"
20,1123,green,[1093],"(8, 5)"
20,1124,green,[1090],"(9, 32)"
20,1125,yellow,[],"(10, 7)"
20,1126,yellow,[],"(10, 9)"
20,1127,yellow,[],"(10, 23)"
20,1128,yellow,[],"(10, 6)"
20,1129,yellow,[],"(10, 12)"
20,1130,red,[],"(21, 22)"
20,1131,red,[],"(21, 12)"
20,1132,red,[],"(21, 21)"
20,1133,red,[],"(21, 15)"
20,1134,red,[],"(21, 18)"
21,1120,green,[1092],"(7, 23)"
21,1121,green,[],"(2, 30)"
21,1122,green,[],"(8, 19)"
21,1123,green,[1093],"(7, 6)"
21,1124,green,[1090],"(10, 32)"
21,1125,yellow,[],"(10, 8)"
21,1126,yellow,[],"(10, 10)"
21,1127,yellow,[],"(10, 22)"
21,1128,yellow,[],"(10, 7)"
21,1129,yellow,[],"(10, 13)"
21,1130,red,[],"(21, 21)"
21,1131,red,[],"(21, 13)"
21,1132,red,[],"(21, 22)"
21,1133,red,[],"(21, 16)"
21,1134,red,[],"(21, 19)"
22,1120,green,[1092],"(6, 24)"
22,1121,green,[],"(3, 29)"
22,1122,green,[1094],"(9, 18)"
22,1123,green,[1093],"(8, 7)"
22,1124,green,[],"(10, 32)"
22,1125,yellow,[],"(10, 9)"
22,1126,yellow,[],"(10, 11)"
22,1127,yellow,[],"(10, 23)"
22,1128,yellow,[],"(10, 6)"
22,1129,yellow,[],"(10, 12)"
22,1130,red,[],"(21, 20)"
22,1131,red,[],"(21, 14)"
22,1132,red,[],"(21, 21)"
22,1133,red,[],"(21, 17)"
22,1134,red,[],"(21, 18)"
23,1120,green,[1092],"(5, 23)"
23,1121,green,[],"(2, 28)"
23,1122,green,[1094],"(10, 19)"
23,1123,green,[1093],"(7, 8)"
23,1124,green,[],"(9, 32)"
23,1125,yellow,[],"(10, 8)"
23,1126,yellow,[],"(10, 12)"
23,1127,yellow,[],"(10, 22)"
23,1128,yellow,[],"(10, 7)"
23,1129,yellow,[],"(10, 11)"
23,1130,red,[],"(21, 21)"
23,1131,red,[],"(21, 13)"
23,1132,red,[],"(21, 22)"
23,1133,red,[],"(21, 16)"
23,1134,red,[],"(21, 17)"
24,1120,green,[1092],"(4, 24)"
24,1121,green,[],"(3, 27)"
24,1122,green,[1094],"(10, 20)"
24,1123,green,[1093],"(7, 9)"
24,1124,green,[],"(8, 31)"
24,1125,yellow,[],"(10, 9)"
24,1126,yellow,[],"(10, 13)"
24,1127,yellow,[],"(10, 23)"
24,1128,yellow,[],"(10, 6)"
24,1129,yellow,[],"(10, 12)"
24,1130,red,[],"(21, 22)"
24,1131,red,[],"(21, 14)"
24,1132,red,[],"(21, 23)"
24,1133,red,[],"(21, 15)"
24,1134,red,[],"(21, 18)"
25,1120,green,[1092],"(3, 25)"
25,1121,green,[],"(4, 26)"
25,1122,green,[],"(10, 20)"
25,1123,green,[1093],"(8, 9)"
25,1124,green,[],"(7, 30)"
25,1125,yellow,[],"(10, 10)"
25,1126,yellow,[],"(10, 12)"
25,1127,yellow,[],"(10, 24)"
25,1128,yellow,[],"(10, 7)"
25,1129,yellow,[],"(10, 13)"
25,1130,red,[],"(21, 21)"
25,1131,red,[],"(21, 15)"
25,1132,red,[],"(21, 22)"
25,1133,red,[],"(21, 16)"
25,1134,red,[],"(21, 17)"
26,1120,green,[1092],"(2, 24)"
26,1121,green,[],"(3, 25)"
26,1122,green,[],"(9, 21)"
26,1123,green,[1093],"(9, 9)"
26,1124,green,[],"(6, 29)"
26,1125,yellow,[],"(10, 9)"
26,1126,yellow,[],"(10, 13)"
26,1127,yellow,[],"(10, 23)"
26,1128,yellow,[],"(10, 8)"
26,1129,yellow,[],"(10, 14)"
26,1130,red,[],"(21, 20)"
26,1131,red,[],"(21, 14)"
26,1132,red,[],"(21, 21)"
26,1133,red,[],"(21, 15)"
26,1134,red,[],"(21, 18)"
27,1120,green,[1092],"(1, 25)"
27,1121,green,[],"(2, 24)"
27,1122,green,[],"(10, 22)"
27,1123,green,[1093],"(10, 9)"
27,1124,green,[],"(6, 28)"
27,1125,yellow,[],"(10, 8)"
27,1126,yellow,[],"(10, 14)"
27,1127,yellow,[],"(10, 24)"
27,1128,yellow,[],"(10, 7)"
27,1129,yellow,[],"(10, 15)"
27,1130,red,[],"(21, 21)"
27,1131,red,[],"(21, 13)"
27,1132,red,[],"(21, 22)"
27,1133,red,[],"(21, 16)"
27,1134,red,[],"(21, 17)"
28,1120,green,[1092],"(0, 24)"
28,1121,green,[],"(3, 23)"
28,1122,green,[],"(9, 21)"
28,1123,green,[],"(10, 9)"
28,1124,green,[],"(6, 27)"
28,1125,yellow,[],"(10, 9)"
28,1126,yellow,[],"(10, 13)"
28,1127,yellow,[],"(10, 25)"
28,1128,yellow,[],"(10, 8)"
28,1129,yellow,[],"(10, 16)"
28,1130,red,[],"(21, 20)"
28,1131,red,[],"(21, 12)"
28,1132,red,[],"(21, 21)"
28,1133,red,[],"(21, 15)"
28,1134,red,[],"(21, 16)"
29,1120,green,[1092],"(0, 23)"
29,1121,green,[],"(4, 23)"
29,1122,green,[],"(9, 20)"
29,1123,green,[],"(9, 9)"
29,1124,green,[],"(6, 26)"
29,1125,yellow,[],"(10, 8)"
29,1126,yellow,[],"(10, 12)"
29,1127,yellow,[],"(10, 26)"
29,1128,yellow,[],"(10, 7)"
29,1129,yellow,[],"(10, 17)"
29,1130,red,[],"(21, 19)"
29,1131,red,[],"(21, 11)"
29,1132,red,[],"(21, 22)"
29,1133,red,[],"(21, 14)"
29,1134,red,[],"(21, 15)"
30,1120,green,[1092],"(0, 22)"
30,1121,green,[],"(5, 23)"
30,1122,green,[],"(10, 20)"
30,1123,green,[],"(8, 8)"
30,1124,green,[],"(5, 25)"
30,1125,yellow,[1093],"(10, 9)"
30,1126,yellow,[],"(10, 11)"
30,1127,yellow,[],"(10, 25)"
30,1128,yellow,[],"(10, 6)"
30,1129,yellow,[],"(10, 18)"
30,1130,red,[],"(21, 18)"
30,1131,red,[],"(21, 12)"
30,1132,red,[],"(21, 23)"
30,1133,red,[],"(21, 13)"
30,1134,red,[],"(21, 14)"
31,1120,green,[1092],"(0, 21)"
31,1121,green,[],"(6, 24)"
31,1122,green,[],"(10, 21)"
31,1123,green,[],"(7, 7)"
31,1124,green,[],"(6, 24)"
31,1125,yellow,[1093],"(10, 10)"
31,1126,yellow,[],"(10, 12)"
31,1127,yellow,[],"(10, 24)"
31,1128,yellow,[],"(10, 5)"
31,1129,yellow,[],"(10, 19)"
31,1130,red,[],"(21, 19)"
31,1131,red,[],"(21, 13)"
31,1132,red,[],"(21, 24)"
31,1133,red,[],"(21, 14)"
31,1134,red,[],"(21, 13)"
32,1120,green,[1092],"(0, 20)"
32,1121,green,[],"(6, 25)"
32,1122,green,[],"(10, 20)"
32,1123,green,[],"(6, 6)"
32,1124,green,[],"(7, 23)"
32,1125,yellow,[1093],"(10, 11)"
32,1126,yellow,[],"(10, 13)"
32,1127,yellow,[],"(10, 25)"
32,1128,yellow,[],"(10, 4)"
32,1129,yellow,[1094],"(10, 20)"
32,1130,red,[],"(21, 20)"
32,1131,red,[],"(21, 14)"
32,1132,red,[],"(21, 25)"
32,1133,red,[],"(21, 13)"
32,1134,red,[],"(21, 12)"
33,1120,green,[1092],"(1, 19)"
33,1121,green,[],"(6, 26)"
33,1122,green,[],"(9, 21)"
33,1123,green,[],"(5, 7)"
33,1124,green,[],"(6, 22)"
33,1125,yellow,[1093],"(10, 10)"
33,1126,yellow,[],"(10, 14)"
33,1127,yellow,[],"(10, 24)"
33,1128,yellow,[],"(10, 3)"
33,1129,yellow,[1094],"(10, 19)"
33,1130,red,[],"(21, 21)"
33,1131,red,[],"(21, 13)"
33,1132,red,[],"(21, 24)"
33,1133,red,[],"(21, 14)"
33,1134,red,[],"(21, 11)"
34,1120,green,[1092],"(2, 19)"
34,1121,green,[],"(6, 25)"
34,1122,green,[],"(9, 22)"
34,1123,green,[],"(4, 8)"
34,1124,green,[],"(5, 22)"
34,1125,yellow,[1093],"(10, 11)"
34,1126,yellow,[],"(10, 15)"
34,1127,yellow,[],"(10, 23)"
34,1128,yellow,[],"(10, 2)"
34,1129,yellow,[1094],"(10, 20)"
34,1130,red,[],"(21, 22)"
34,1131,red,[],"(21, 14)"
34,1132,red,[],"(21, 23)"
34,1133,red,[],"(21, 15)"
34,1134,red,[],"(21, 10)"
35,1120,green,[1092],"(1, 19)"
35,1121,green,[],"(7, 24)"
35,1122,green,[],"(8, 21)"
35,1123,green,[],"(5, 9)"
35,1124,green,[],"(4, 23)"
35,1125,yellow,[1093],"(10, 10)"
35,1126,yellow,[],"(10, 14)"
35,1127,yellow,[],"(10, 24)"
35,1128,yellow,[],"(10, 1)"
35,1129,yellow,[1094],"(10, 19)"
35,1130,red,[],"(21, 21)"
35,1131,red,[],"(21, 15)"
35,1132,red,[],"(21, 22)"
35,1133,red,[],"(21, 14)"
35,1134,red,[],"(21, 11)"
36,1120,green,[1092],"(0, 18)"
36,1121,green,[],"(6, 25)"
36,1122,green,[],"(9, 22)"
36,1123,green,[],"(4, 10)"
36,1124,green,[],"(3, 22)"
36,1125,yellow,[1093],"(10, 9)"
36,1126,yellow,[],"(10, 13)"
36,1127,yellow,[],"(10, 23)"
36,1128,yellow,[],"(10, 0)"
36,1129,yellow,[1094],"(10, 18)"
36,1130,red,[],"(21, 20)"
36,1131,red,[],"(21, 16)"
36,1132,red,[],"(21, 21)"
36,1133,red,[],"(21, 15)"
36,1134,red,[],"(21, 10)"
37,1120,green,[1092],"(1, 18)"
37,1121,green,[],"(7, 25)"
37,1122,green,[],"(9, 23)"
37,1123,green,[],"(5, 11)"
37,1124,green,[],"(2, 23)"
37,1125,yellow,[1093],"(10, 10)"
37,1126,yellow,[],"(10, 14)"
37,1127,yellow,[],"(10, 24)"
37,1128,yellow,[],"(10, 1)"
37,1129,yellow,[1094],"(10, 17)"
37,1130,red,[],"(21, 21)"
37,1131,red,[],"(21, 17)"
37,1132,red,[],"(21, 22)"
37,1133,red,[],"(21, 16)"
37,1134,red,[],"(21, 11)"
38,1120,green,[1092],"(1, 19)"
38,1121,green,[],"(6, 24)"
38,1122,green,[],"(10, 24)"
38,1123,green,[],"(6, 12)"
38,1124,green,[],"(1, 22)"
38,1125,yellow,[1093],"(10, 9)"
38,1126,yellow,[],"(10, 15)"
38,1127,yellow,[],"(10, 25)"
38,1128,yellow,[],"(10, 0)"
38,1129,yellow,[1094],"(10, 18)"
38,1130,red,[],"(21, 20)"
38,1131,red,[],"(21, 16)"
38,1132,red,[],"(21, 21)"
38,1133,red,[],"(21, 15)"
38,1134,red,[],"(21, 12)"
39,1120,green,[1092],"(0, 20)"
39,1121,green,[],"(6, 23)"
39,1122,green,[],"(9, 25)"
39,1123,green,[],"(7, 11)"
39,1124,green,[],"(0, 23)"
39,1125,yellow,[1093],"(10, 8)"
39,1126,yellow,[],"(10, 16)"
39,1127,yellow,[],"(10, 26)"
39,1128,yellow,[],"(10, 1)"
39,1129,yellow,[1094],"(10, 17)"
39,1130,red,[],"(21, 19)"
39,1131,red,[],"(21, 15)"
39,1132,red,[],"(21, 22)"
39,1133,red,[],"(21, 14)"
39,1134,red,[],"(21, 11)"
40,1120,green,[1092],"(1, 20)"
40,1121,green,[],"(7, 24)"
40,1122,green,[],"(8, 26)"
40,1123,green,[],"(8, 12)"
40,1124,green,[],"(1, 24)"
40,1125,yellow,[1093],"(10, 7)"
40,1126,yellow,[],"(10, 17)"
40,1127,yellow,[],"(10, 25)"
40,1128,yellow,[],"(10, 2)"
40,1129,yellow,[1094],"(10, 18)"
40,1130,red,[],"(21, 18)"
40,1131,red,[],"(21, 14)"
40,1132,red,[],"(21, 21)"
40,1133,red,[],"(21, 13)"
40,1134,red,[],"(21, 10)"
41,1120,green,[1092],"(2, 21)"
41,1121,green,[],"(6, 24)"
41,1122,green,[],"(7, 27)"
41,1123,green,[1096],"(8, 13)"
41,1124,green,[],"(2, 25)"
41,1125,yellow,[1093],"(10, 6)"
41,1126,yellow,[],"(10, 16)"
41,1127,yellow,[],"(10, 24)"
41,1128,yellow,[],"(10, 3)"
41,1129,yellow,[1094],"(10, 19)"
41,1130,red,[],"(21, 17)"
41,1131,red,[],"(21, 15)"
41,1132,red,[],"(21, 20)"
41,1133,red,[],"(21, 12)"
41,1134,red,[],"(21, 9)"
42,1120,green,[1092],"(3, 21)"
42,1121,green,[],"(7, 23)"
42,1122,green,[],"(6, 26)"
42,1123,green,[1096],"(9, 14)"
42,1124,green,[],"(1, 26)"
42,1125,yellow,[1093],"(10, 7)"
42,1126,yellow,[],"(10, 17)"
42,1127,yellow,[],"(10, 23)"
42,1128,yellow,[],"(10, 2)"
42,1129,yellow,[1094],"(10, 20)"
42,1130,red,[],"(21, 16)"
42,1131,red,[],"(21, 14)"
42,1132,red,[],"(21, 19)"
42,1133,red,[],"(21, 13)"
42,1134,red,[],"(21, 10)"
43,1120,green,[1092],"(3, 22)"
43,1121,green,[],"(8, 23)"
43,1122,green,[],"(5, 27)"
43,1123,green,[1096],"(10, 13)"
43,1124,green,[],"(2, 27)"
43,1125,yellow,[1093],"(10, 6)"
43,1126,yellow,[],"(10, 16)"
43,1127,yellow,[],"(10, 22)"
43,1128,yellow,[],"(10, 3)"
43,1129,yellow,[1094],"(10, 19)"
43,1130,red,[],"(21, 17)"
43,1131,red,[],"(21, 13)"
43,1132,red,[],"(21, 20)"
43,1133,red,[],"(21, 12)"
43,1134,red,[],"(21, 9)"
44,1120,green,[1092],"(2, 21)"
44,1121,green,[],"(9, 22)"
44,1122,green,[],"(4, 26)"
44,1123,green,[1096],"(10, 12)"
44,1124,green,[],"(1, 28)"
44,1125,yellow,[1093],"(10, 5)"
44,1126,yellow,[],"(10, 15)"
44,1127,yellow,[],"(10, 21)"
44,1128,yellow,[],"(10, 2)"
44,1129,yellow,[1094],"(10, 20)"
44,1130,red,[],"(21, 18)"
44,1131,red,[],"(21, 12)"
44,1132,red,[],"(21, 19)"
44,1133,red,[],"(21, 13)"
44,1134,red,[],"(21, 10)"
45,1120,green,[1092],"(2, 20)"
45,1121,green,[],"(8, 21)"
45,1122,green,[],"(3, 27)"
45,1123,green,[1096],"(9, 11)"
45,1124,green,[],"(2, 29)"
45,1125,yellow,[1093],"(10, 6)"
45,1126,yellow,[],"(10, 14)"
45,1127,yellow,[],"(10, 22)"
45,1128,yellow,[],"(10, 3)"
45,1129,yellow,[1094],"(10, 21)"
45,1130,red,[],"(21, 17)"
45,1131,red,[],"(21, 13)"
45,1132,red,[],"(21, 20)"
45,1133,red,[],"(21, 14)"
45,1134,red,[],"(21, 11)"
46,1120,green,[1092],"(1, 19)"
46,1121,green,[],"(9, 20)"
46,1122,green,[],"(2, 26)"
46,1123,green,[1096],"(8, 12)"
46,1124,green,[],"(1, 30)"
46,1125,yellow,[1093],"(10, 5)"
46,1126,yellow,[],"(10, 15)"
46,1127,yellow,[],"(10, 23)"
46,1128,yellow,[],"(10, 4)"
46,1129,yellow,[1094],"(10, 20)"
46,1130,red,[],"(21, 16)"
46,1131,red,[],"(21, 14)"
46,1132,red,[],"(21, 21)"
46,1133,red,[],"(21, 13)"
46,1134,red,[],"(21, 10)"
47,1120,green,[1092],"(0, 18)"
47,1121,green,[],"(8, 19)"
47,1122,green,[],"(1, 27)"
47,1123,green,[1096],"(9, 11)"
47,1124,green,[],"(2, 31)"
47,1125,yellow,[1093],"(10, 4)"
47,1126,yellow,[],"(10, 16)"
47,1127,yellow,[],"(10, 22)"
47,1128,yellow,[],"(10, 3)"
47,1129,yellow,[1094],"(10, 21)"
47,1130,red,[],"(21, 17)"
47,1131,red,[],"(21, 13)"
47,1132,red,[],"(21, 22)"
47,1133,red,[],"(21, 14)"
47,1134,red,[],"(21, 11)"
48,1120,green,[1092],"(0, 19)"
48,1121,green,[],"(7, 19)"
48,1122,green,[],"(0, 26)"
48,1123,green,[1096],"(10, 10)"
48,1124,green,[],"(1, 32)"
48,1125,yellow,[1093],"(10, 5)"
48,1126,yellow,[],"(10, 15)"
48,1127,yellow,[],"(10, 23)"
48,1128,yellow,[],"(10, 2)"
48,1129,yellow,[1094],"(10, 22)"
48,1130,red,[],"(21, 18)"
48,1131,red,[],"(21, 14)"
48,1132,red,[],"(21, 21)"
48,1133,red,[],"(21, 15)"
